Country,Correlation,Population Growth %_1951,Population Growth %_1952,Population Growth %_1953,Population Growth %_1954,Population Growth %_1955,Population Growth %_1956,Population Growth %_1957,Population Growth %_1958,Population Growth %_1959,Population Growth %_1960,Population Growth %_1961,Population Growth %_1962,Population Growth %_1963,Population Growth %_1964,Population Growth %_1965,Population Growth %_1966,Population Growth %_1967,Population Growth %_1968,Population Growth %_1969,Population Growth %_1970,Population Growth %_1971,Population Growth %_1972,Population Growth %_1973,Population Growth %_1974,Population Growth %_1975,Population Growth %_1976,Population Growth %_1977,Population Growth %_1978,Population Growth %_1979,Population Growth %_1980,Population Growth %_1981,Population Growth %_1982,Population Growth %_1983,Population Growth %_1984,Population Growth %_1985,Population Growth %_1986,Population Growth %_1987,Population Growth %_1988,Population Growth %_1989,Population Growth %_1990,Population Growth %_1991,Population Growth %_1992,Population Growth %_1993,Population Growth %_1994,Population Growth %_1995,Population Growth %_1996,Population Growth %_1997,Population Growth %_1998,Population Growth %_1999,Population Growth %_2000,Population Growth %_2001,Population Growth %_2002,Population Growth %_2003,Population Growth %_2004,Population Growth %_2005,Population Growth %_2006,Population Growth %_2007,Population Growth %_2008,Population Growth %_2009,Population Growth %_2010,Population Growth %_2011,Population Growth %_2012,Population Growth %_2013,Population Growth %_2014,Population Growth %_2015,Population Growth %_2016,Population Growth %_2017,Population Growth %_2018,Population Growth %_2019,Population Growth %_2020,Population Growth %_2021,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Dominican Republic,-0.566688713,3.148002493,3.20711262,3.256513954,3.302162844,3.335585434,3.343835826,3.329334797,3.302322377,3.273652306,3.244308761,3.211368578,3.176876987,3.143117187,3.111849378,3.029400607,3.018065528,3.041482716,2.970779693,2.903857026,2.856928485,2.802946996,2.751923064,2.726709146,2.698844133,2.651703395,2.607697461,2.564638032,2.512508474,2.451209432,2.399479267,2.344630689,2.287434234,2.269451617,2.257940805,2.212649727,2.162720193,2.138119999,2.134844044,2.149473406,2.148939482,2.103874932,2.04346098,1.991127141,1.927088072,1.853231291,1.772766156,1.67913064,1.581328008,1.525116626,1.51593724,1.493582843,1.457274075,1.433099524,1.40432816,1.369701541,1.332844637,1.309825075,1.331605358,1.372447947,1.386565692,1.367245601,1.327846623,1.274844505,1.224455223,1.182888588,1.136234572,1.093935682,1.065665675,1.029794233,1.028408787,1.018306594,25.50008333,25.92075,25.96533333,25.57316667,25.30583333,25.45425,25.86141667,26.01341667,26.0675,26.08375,25.74941667,25.74033333,25.82816667,25.80833333,25.57358333,25.79725,25.773,25.76933333,26.09491667,25.67833333,25.424,25.64808333,25.905,25.425,25.6035,25.4905,26.02908333,25.958,25.76775,26.36616667,26.10225,25.96375,26.25616667,25.75816667,25.765,25.93208333,26.29491667,26.11525,25.90058333,26.17116667,26.05341667,25.94133333,25.9165,26.28058333,26.35775,25.87075,26.69725,26.67633333,26.17283333,25.88041667,26.34066667,26.58125,26.62633333,26.35875,26.52116667,26.58566667,26.626,26.19925,26.42308333,26.45558333,26.25075,26.34008333,26.29033333,27.39633333,28.73533333,29.75133333,30.78333333,31.94133333,33.20733333,34.69533333,35.69033333
Ecuador,-0.515864663,2.677968847,2.669795478,2.663226636,2.657815183,2.667630234,2.690595479,2.723942611,2.753354884,2.782437869,2.8189388,2.865979131,2.914199211,2.952091918,2.981658039,3.000169774,3.003431305,3.001879371,2.996666222,2.979651904,2.955045384,2.929103442,2.907268561,2.880213207,2.845817864,2.823560585,2.808130405,2.788726064,2.768096532,2.751009548,2.732652969,2.707744056,2.680542007,2.653420113,2.629623274,2.606886534,2.583651148,2.550323068,2.491301511,2.421489402,2.350644242,2.260617838,2.124610467,1.989547727,1.91638239,1.877743933,1.84362943,1.806468947,1.772296938,1.75041597,1.741717391,1.752509886,1.775321679,1.790029837,1.780973019,1.76503341,1.76141816,1.757806129,1.741549224,1.716591225,1.690981252,1.668405615,1.623548257,1.5394737,1.474608053,1.465818382,1.480065073,1.547128339,1.920150467,1.945193949,1.41907946,1.198035151,22.01283333,21.89475,22.169,21.52,21.4165,21.44208333,22.4205,22.29408333,21.99633333,21.8235,21.86441667,21.88858333,22.01691667,21.88616667,22.20766667,22.16641667,21.80666667,21.89416667,22.42208333,21.96125,21.57341667,22.48566667,22.08216667,21.69591667,21.57183333,21.98025,22.193,22.08675,22.29141667,22.336,22.16766667,22.47725,22.94666667,21.88608333,21.83825,22.0715,22.84708333,22.13091667,21.87641667,22.43475,22.5295,22.6115,22.42158333,22.21708333,22.57416667,22.0325,23.08291667,23.121,21.90216667,22.026,22.23608333,22.76366667,22.66833333,22.64791667,22.5295,22.60316667,22.35975,22.22425,22.67716667,22.63991667,22.33666667,22.44591667,22.264125,23.275125,24.668125,26.218125,27.373125,28.340125,29.619125,31.128125,32.160125
Egypt,-0.685001246,2.052304429,2.191041724,2.345494827,2.410351559,2.425083598,2.390939261,2.356173634,2.269969389,2.313167172,2.465476521,2.543230088,2.619547504,2.686422019,2.716955033,2.700891497,2.647348032,2.580550526,2.504753814,2.415146455,2.337240231,2.233900713,2.17004861,2.162051927,2.178470567,2.246883924,2.281725008,2.369921268,2.492849675,2.569452351,2.644102531,2.645541595,2.651376767,2.742754412,2.785618223,2.77329202,2.74728178,2.721323831,2.711385793,2.648005014,2.539994356,2.376161781,2.292662537,2.292701015,2.268449128,2.234748747,2.222979891,2.24199347,2.251191374,2.238988651,2.205178306,2.197385368,2.242124059,2.234763026,2.16424844,2.09907819,2.045398172,2.037044907,2.022261256,1.992581895,2.046772824,2.227625724,2.262168559,2.305006536,2.336378782,2.175299299,2.039801937,1.907597989,1.793352794,1.695989421,1.637946278,1.593000768,23.07116667,23.263,22.6735,22.66425,23.402,22.97975,23.03808333,23.30475,22.28458333,23.62116667,22.23375,23.49683333,23.652,22.47308333,22.76325,23.36983333,22.28091667,22.73883333,23.40441667,22.70841667,22.68,22.85475,22.74058333,22.69025,22.57808333,22.86091667,22.66775,22.95366667,23.56016667,23.06541667,22.85175,22.45375,22.09358333,22.88125,23.20966667,22.90183333,22.84891667,23.2365,22.79,23.09141667,23.0885,22.55491667,23.39225,23.235,23.16916667,23.42633333,22.93966667,23.68241667,23.77933333,22.88141667,23.61633333,23.71625,23.49641667,23.51108333,23.52025,23.50566667,23.58433333,23.90791667,23.735,25.15191667,23.33141667,23.77091667,24.50525,25.75925,26.97025,28.36625,28.98225,31.03125,32.07125,33.18825,34.91525
El Salvador,-0.518671089,2.335828706,2.33277087,2.35812751,2.379162662,2.417390406,2.461766113,2.504948421,2.499746415,2.538943152,2.687691823,2.824990666,2.723073286,2.600485053,2.653105109,2.714477524,2.718747152,2.664737929,2.585734336,2.467309631,2.438361214,2.434187743,2.434910105,2.467894923,2.435552026,2.377037419,2.276490058,2.226719587,2.187050658,2.065379386,1.785923265,0.953274141,1.168377418,1.996148379,2.004415283,1.991441681,1.92745018,1.937396133,2.018390118,1.897262403,1.782280894,1.709472486,1.631747679,1.417718857,1.136019269,1.002006893,0.873692416,0.792416662,0.714761568,0.628550778,0.533289585,0.421726129,0.293003087,0.149325708,0.030976007,-0.065719017,-0.132115962,0.163838915,0.496421393,0.522466598,0.542479882,0.568843008,0.579674013,0.575617812,0.550125721,0.480005417,0.402513995,0.295817667,0.142218015,0.020296819,0.153125323,0.292146058,25.19375,25.25633333,25.54608333,24.95908333,24.9165,24.87883333,25.27883333,25.578,25.31991667,25.03616667,25.12608333,24.79958333,25.06575,25.14383333,25.32675,25.05891667,24.90791667,24.76816667,25.36108333,25.056,24.87416667,25.56683333,25.323,24.88625,24.99225,24.91125,25.40016667,25.32508333,25.34133333,25.42766667,25.06316667,25.41925,25.79708333,24.94308333,25.13725,25.15325,25.73683333,25.47375,25.20433333,25.5665,25.64075,25.78191667,25.66308333,25.91316667,25.73408333,25.35441667,26.03575,26.13108333,25.27958333,25.40716667,25.49291667,25.71041667,25.72408333,25.74258333,25.62283333,25.7585,25.47516667,25.24825,25.78758333,25.45866667,25.54966667,25.56033333,25.91077778,26.56477778,27.84977778,29.10977778,29.83277778,30.60677778,31.57877778,33.06277778,34.06177778
Equatorial Guinea,0.098878462,1.713931625,1.649491301,1.633454944,1.592266478,1.554721534,1.55363295,1.558374316,1.571730154,1.608879733,1.678996713,1.770345521,1.868712733,1.953811452,2.067060559,2.173835593,2.254509647,2.355867401,2.348618767,1.188962563,-0.539018007,-1.533316515,-2.082936437,-2.372462209,-2.52584429,-2.55019381,-2.604703993,-1.72021509,-0.226443216,1.088803422,3.096116291,5.090633409,6.312988615,6.77939196,6.53492348,5.868586756,5.113486579,4.456774122,4.060571054,3.862454576,3.737389877,3.671899135,3.647834414,3.654869143,3.693085226,3.753389609,3.826012697,3.892486119,3.952686852,4.003664278,4.537951075,4.988912926,4.907489955,4.848728316,4.843252821,4.883665426,4.967749627,5.055658941,5.092033094,5.051991143,4.932416364,4.54097362,4.149142929,4.033318765,3.938446409,3.794715035,3.669360692,3.533740064,3.382663669,3.24846878,2.635151658,2.312037352,25.15891667,25.08725,25.05741667,24.64108333,24.87483333,24.68858333,25.08475,24.99716667,25.10008333,25.14491667,24.891,25.01591667,25.27383333,24.88566667,24.93958333,25.2705,25.03141667,24.99741667,25.19125,25.19633333,24.8715,25.00266667,25.384,24.84316667,24.82683333,24.65075,25.22683333,25.02166667,25.37825,25.3665,24.927,24.85541667,25.19333333,25.20441667,24.95775,24.90241667,25.49091667,25.4095,25.13,25.285,25.23508333,24.88916667,25.18933333,25.2865,25.61458333,25.23841667,25.32525,26.0035,25.323,25.22058333,25.20725,25.5265,25.62741667,25.59416667,25.62391667,25.78541667,25.77366667,25.76875,25.83283333,25.9025,25.54566667,25.53683333,25.5905,26.4465,27.2955,28.7575,30.0655,30.9045,32.5065,33.9855,35.1805
Eritrea,-0.369786921,1.44477002,1.563042185,1.742721899,1.840429869,1.953610891,2.061049547,2.137620471,2.21482841,2.291500414,2.373212867,2.440593745,2.498677566,2.526219465,2.541273423,2.52598529,2.485638471,2.476820845,2.448692993,2.433955451,2.473338672,2.522117418,2.551494375,2.583356202,2.605068569,2.632780193,2.67168325,2.69882618,2.713204944,2.720804269,2.745151996,2.775642529,2.785766208,2.797311864,2.774077279,2.682094786,2.641991304,2.582285632,2.530217889,2.43296234,2.23048229,,,,,5.810549589,5.085288233,1.116165329,1.268823441,1.327094219,1.439950339,2.863784096,3.487977576,4.264340017,4.258772462,2.497758108,1.669136856,1.535051322,2.717831638,2.5806573,2.027003413,1.875190677,1.373986503,1.319657867,0.771935949,0.45279549,0.731311182,0.935087784,1.479378404,1.629754717,1.742059179,1.938473062,26.76466667,27.10116667,26.93691667,26.89216667,26.81441667,26.49558333,26.667,27.29725,26.63708333,27.01058333,26.54416667,26.8385,27.10741667,26.31283333,26.66458333,27.04741667,26.37108333,26.46025,27.02183333,26.8645,26.37633333,26.97408333,27.16258333,26.67058333,26.57666667,26.80066667,26.82383333,26.88183333,27.16983333,27.33983333,26.96541667,26.63525,26.77625,27.09083333,26.69391667,26.70208333,27.13216667,27.23758333,26.6545,27.44808333,27.25683333,26.42891667,26.93025,26.89058333,27.13666667,27.18391667,27.146,27.57783333,27.51408333,27.51725,27.41058333,27.63941667,27.72975,27.5775,27.69,27.492,27.48541667,27.59433333,28.09258333,28.05416667,27.58575,27.88008333,28.5035,29.4885,31.3025,32.2925,33.6015,34.5775,35.4845,35.4845,36.9745
Estonia,-0.164777648,1.460940947,1.342116232,1.269031897,1.13513862,1.086861447,1.017531095,0.892321324,0.672198632,0.497782436,0.806955873,1.120543053,1.095078073,1.042814848,1.092297927,1.107815903,1.03215563,1.052984441,1.129695941,1.154484869,1.058314094,0.981195084,0.962945936,0.906596463,0.880180793,0.844030757,0.792682178,0.809111405,0.802887511,0.631771538,0.514106133,0.578878548,0.659685266,0.701219092,0.702765442,0.652179228,0.65432336,0.741726372,0.753447484,0.503909602,0.125270196,-0.388533038,-1.740498218,-2.470919219,-2.040036986,-1.68429697,-1.330993218,-0.966062285,-0.714018001,-0.410740566,-0.340850769,-0.571189114,-0.570324456,-0.553721998,-0.523427309,-0.510413023,-0.547793518,-0.424282935,-0.226633874,-0.192814933,-0.285168194,-0.428068963,-0.569430168,-0.614220557,-0.527514399,-0.210592018,-0.081748854,-0.038033519,0.239662623,0.292372081,0.104120972,-0.108622128,5.086833333,4.454833333,5.65675,5.02775,4.273416667,3.5045,5.664333333,4.323,5.91175,4.910833333,6.580916667,4.694583333,4.21925,5.1775,4.445083333,4.064416667,5.433916667,4.616916667,3.809,4.34975,5.395166667,5.966583333,5.5025,6.30725,6.911416667,3.81075,4.78075,3.913583333,4.8045,4.502583333,5.183083333,5.444666667,6.143833333,5.7465,3.56925,4.887083333,3.284083333,5.743583333,7.180583333,6.698583333,6.258083333,6.401833333,5.14625,5.25225,6.165833333,4.5785,5.778333333,5.361416667,6.456833333,7.00875,5.973,6.211583333,5.662166667,5.940833333,6.001416667,6.531833333,6.830833333,7.267833333,6.061833333,5.043,6.865333333,5.486,6.96175,9.40875,11.78575,13.72175,15.22375,17.63675,19.85475,23.47975,25.64675
Ethiopia,0.046465206,2.176690532,2.158782171,2.121213466,2.117263497,2.140972149,2.165381981,1.854184491,1.554882886,2.01483036,2.495044892,2.580690053,2.64851949,2.680918212,2.699372402,2.732685785,2.623194194,2.626272833,2.751527148,2.755113256,2.760963282,2.714437803,2.622203464,2.594259662,2.508689287,2.351253984,2.453603298,1.894094215,1.675954649,1.467817318,0.551755339,2.517471681,3.921844335,2.768370627,2.544333497,2.787079987,2.933670595,3.409260235,3.916612404,3.801311787,3.623334067,4.260402315,4.099018258,3.355980509,3.338821716,3.29857868,3.215860709,3.132241785,3.060923952,3.028723039,2.963112931,2.926380572,2.955009527,2.949391142,2.920628729,2.898876452,2.90179248,2.930615903,2.925101163,2.893946031,2.90297372,2.931452365,2.909530201,2.82573752,2.789668176,2.791913453,2.818349113,2.832319558,2.784104601,2.762824198,2.763910713,2.699940402,22.89983333,23.17466667,23.20075,23.00508333,23.02933333,22.661,22.85058333,23.36291667,23.14883333,22.94241667,22.89566667,22.85958333,23.07433333,22.84758333,22.85075,22.95633333,22.71758333,22.63516667,23.18741667,23.13558333,22.75208333,23.251,23.44625,22.79225,22.84766667,22.99991667,23.13725,23.11725,23.32941667,23.642,23.15458333,23.2555,23.49333333,23.192,22.91658333,23.19325,23.62658333,23.51908333,22.856,23.37958333,23.41241667,23.2395,22.98875,23.20866667,23.3965,23.35858333,23.42383333,23.68941667,23.44683333,23.76258333,23.6615,23.82325,23.85716667,23.77866667,23.89691667,23.77808333,23.724,23.60258333,24.27358333,23.9275,24.07416667,23.97616667,24.6315,25.8185,27.2605,28.7925,30.2885,31.2745,32.5945,33.9375,35.4535
Faroe Islands,0.156870735,0.484278585,0.134689162,0.054823163,-0.042687666,0.010835825,0.581247132,1.257160237,1.45494368,1.499460293,1.457254673,1.287779868,1.21286309,1.29122725,1.348022957,1.500267498,1.38949635,1.112733386,1.019537489,0.896627899,0.949299161,1.115794957,1.080876477,1.084921361,1.0573272,1.052883465,0.995057461,1.010196751,1.188259639,1.318287641,1.320403877,1.332674049,1.329223204,1.16917093,1.069156483,1.017543224,1.035535453,1.063079292,1.071652786,1.177569282,-0.026617324,-1.569981406,-1.940116835,-2.221421389,-2.316026081,-0.849158993,0.752137555,0.800145481,0.794719142,0.715482228,0.973780382,1.276676399,1.206666073,1.24819485,1.301948574,0.691114669,0.093789834,0.097109295,0.098717103,0.016153235,-0.091803557,-0.119539369,-0.103497623,-0.062248183,-0.02005128,0.669505701,1.333073359,1.433077058,1.423964502,1.398686698,1.383002185,0.929859117,6.5305,6.319083333,7.709833333,6.759916667,6.587,6.81425,7.011833333,6.765666667,7.69325,7.4985,7.29875,6.461166667,6.699666667,7.203916667,6.415333333,6.433916667,6.739083333,6.476333333,6.336333333,6.4105,7.116583333,7.533916667,6.609083333,7.46825,6.900666667,7.202916667,6.729,6.610833333,5.846166667,6.842416667,6.145666667,7.062916667,6.572,7.342583333,6.412166667,6.628416667,7.09775,6.889,7.12575,7.401833333,7.56575,7.304333333,6.709833333,6.8505,6.52525,6.989666667,7.591416667,7.047416667,7.102333333,7.19175,7.125083333,7.88975,8.21875,7.850333333,7.319166667,7.8785,7.55075,7.507166667,7.995916667,6.82675,7.668583333,6.981416667,7.076625,8.840625,9.653625,10.456625,11.946625,12.777625,13.654625,14.493625,15.505625
Fiji,-0.509043949,1.577598186,1.982035107,2.370713213,2.632408605,2.913503518,3.119579079,3.202012163,3.232110779,3.223913071,3.166528697,3.095821636,3.099912121,3.142450475,3.091666636,2.972032638,2.79004094,2.51283579,2.254870774,2.148514347,2.095899925,2.019681535,1.92512787,1.80529942,1.740380635,1.83275702,2.066867806,2.365350383,2.58342781,2.650069559,2.627563972,2.571687445,2.504409008,2.442380027,2.399538066,2.299400677,1.971103024,1.503299323,1.15515102,0.978246084,0.897788703,0.486566438,0.204308089,0.274043544,0.212322885,0.221620278,0.614451761,1.110673214,1.283522069,1.282845909,1.21216808,1.140811976,1.086976523,1.047216353,1.011497871,0.965723198,0.937404344,0.851007783,0.678888052,0.513635994,0.402396828,0.319076716,0.24371526,0.196330545,0.165191311,0.118117275,0.066717016,0.005244906,-0.069002453,-0.11873059,0.156677345,0.412854876,24.94491667,25.415,25.246,25.35016667,25.27,25.15233333,25.01666667,25.07266667,25.3545,25.16991667,25.35516667,25.05875,25.08716667,25.31016667,24.5585,24.7405,24.94991667,25.07225,25.0285,25.27641667,25.42525,25.15291667,25.67966667,25.55083333,25.667,25.42308333,25.11383333,25.00025,25.25108333,25.28158333,25.4285,25.25941667,25.27041667,25.54783333,25.47283333,25.01475,25.16266667,25.91991667,25.44533333,25.4005,25.348,25.29633333,25.00716667,25.14875,25.716,25.86108333,25.32341667,25.86533333,25.68666667,25.83716667,25.75141667,25.71333333,25.44666667,25.50775,25.64341667,25.6315,26.05533333,25.73016667,25.22741667,25.9185,25.72283333,25.47825,25.941375,26.587375,27.104375,28.074375,29.201375,30.154375,31.219375,32.456375,33.531375
Finland,-0.418004647,0.757202166,0.820437707,0.996636218,0.979988685,0.977455653,1.013945454,0.918124892,0.718200892,0.761299092,0.792602695,0.747888381,0.798504738,0.868314962,0.72960594,0.510750302,0.506408971,0.680198525,0.585033217,-0.044665649,-0.42741698,0.083589362,0.555157787,0.500486928,0.458933897,0.412560408,0.279568677,0.245975209,0.271569708,0.245553721,0.288555927,0.414581721,0.558836526,0.606209342,0.54250731,0.385709363,0.248894254,0.176618917,0.156171683,0.241715738,0.35479028,0.472841727,0.506853866,0.438893371,0.387331176,0.341093708,0.29402597,0.274274174,0.267022912,0.230110566,0.185996693,0.204297386,0.212661531,0.209814435,0.259800519,0.326376056,0.358562349,0.414133388,0.472104087,0.456624928,0.412805333,0.37621935,0.362456796,0.327553006,0.264551481,0.176605391,0.137303226,0.081569614,-0.018866677,-0.02906481,0.017375414,0.030020017,1.599833333,1.140416667,2.734333333,2.284,-0.164333333,-0.015916667,2.058166667,0.573916667,2.586916667,1.775916667,3.028416667,1.0015,1.28875,1.911166667,0.889833333,-0.256083333,2.012666667,0.487416667,0.53025,1.173333333,0.856333333,2.824583333,1.712333333,3.362666667,2.996083333,0.413,1.167583333,0.115083333,1.405583333,0.881666667,0.84,1.810916667,2.001416667,2.425833333,-0.4875,1.177416667,-0.15625,1.8565,3.670333333,2.94325,2.32825,2.649583333,1.782916667,1.773916667,2.354083333,1.693083333,2.227583333,1.22675,2.3225,3.590666667,2.09525,2.230166667,2.499833333,2.61475,3.23025,2.892166667,3.092333333,3.200916667,2.43925,1.14375,3.541166667,1.90725,4.064125,6.655125,9.268125,11.419125,12.906125,15.063125,16.515125,19.832125,21.770125
French Polynesia,-0.578830776,,,,,,3.2792309,2.818762096,2.375851645,2.355926789,2.325289955,2.320957296,2.491269409,2.961051332,3.408327662,3.552786375,3.548448735,3.529744486,3.531843746,3.546092692,3.543746043,3.545335544,3.561321033,3.538463291,3.469568375,3.384371363,3.318402652,3.312524269,3.257391774,3.186366012,3.245872238,3.356336339,3.370006926,2.842182329,2.478762737,2.619762143,2.608121135,2.499393044,2.506415881,2.364055031,2.082742417,1.916994033,1.796695838,1.687142006,1.602374536,1.512254102,1.501300638,1.553001846,1.560797646,1.623577492,1.73957893,1.752693123,1.719534483,1.70079858,1.630088744,1.558310148,1.486686618,1.209996557,0.851348346,0.635551113,0.524863631,0.493944891,0.420953796,0.40277688,0.516011062,0.559052125,0.498396436,0.560013932,0.657065725,0.637222785,0.673399062,0.657143051,26.389,26.47375,26.36233333,26.24558333,25.97741667,25.79183333,26.2575,26.17525,26.4135,26.15141667,26.04991667,26.04458333,26.16691667,25.96483333,26.21241667,26.414,25.99008333,25.92033333,26.71733333,26.48733333,25.80525,26.47633333,26.66816667,25.90225,26.05258333,26.07033333,26.39125,26.16233333,26.23408333,26.407,26.29191667,26.40808333,26.43408333,26.39391667,26.29,26.47258333,26.80408333,26.68141667,26.43025,26.84916667,26.68033333,26.56675,26.56641667,26.65716667,26.72191667,26.47458333,26.54308333,26.91816667,26.70433333,26.63583333,26.61933333,26.98191667,26.91641667,26.72891667,26.85291667,26.83475,26.81258333,26.48408333,27.03208333,26.94141667,26.39683333,26.91983333,26.907875,27.523875,28.204875,29.331875,30.232875,30.863875,31.720875,32.549875,33.340875
Gabon,0.102248541,0.603848442,0.619735791,0.656794882,0.695537417,0.728365022,0.777610898,0.826491568,0.893004925,0.960760349,1.038521454,1.115097826,1.188614338,1.250660774,1.310629693,1.390795205,1.46547605,1.527266493,1.597131077,1.910602441,2.145896879,2.081492306,2.043038303,2.067291655,2.127684433,2.196996564,2.285714463,2.377518591,2.46115609,2.524888945,2.576427855,2.639223213,2.682190977,2.71227337,2.736191693,2.750069381,2.765765396,2.785501642,2.797912627,2.789787503,2.766531539,2.740118013,2.719160346,2.701348513,2.664319971,2.614524688,2.583391996,2.580601734,2.599936446,2.63034471,2.679687492,2.7433056,2.79180493,2.839722773,2.911258277,3.012501593,3.128343144,3.236814828,3.325192774,3.421266957,3.544076876,3.637545328,3.651644451,3.569648596,3.368841256,3.076965376,2.76055471,2.49017142,2.318558301,2.222548724,2.140901413,2.060923916,24.49441667,24.43825,24.37416667,24.01983333,24.18883333,24.15733333,24.44016667,24.34216667,24.44441667,24.53083333,24.19641667,24.35783333,24.59625,24.26375,24.28291667,24.59566667,24.2895,24.25691667,24.50358333,24.49875,24.16733333,24.265,24.69583333,24.14966667,24.17325,23.90933333,24.5535,24.34733333,24.69375,24.62375,24.29541667,24.12775,24.61308333,24.62366667,24.30341667,24.2965,24.84708333,24.77366667,24.50808333,24.57083333,24.56683333,24.24025,24.5445,24.64708333,24.93691667,24.46475,24.73041667,25.39483333,24.73683333,24.57241667,24.51358333,24.83391667,24.912,24.85325,24.96541667,25.15775,25.06358333,25.12791667,25.13466667,25.221,24.73091667,24.83166667,24.8385,25.6435,26.6675,28.1725,29.5255,30.5515,32.0855,33.4625,34.5255
